Distribution of Gift	 	gift_id_71	 	 Boy_id2_Girl_id2	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id2_Girl_id2	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id2_Girl_id2	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id2_Girl_id2	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id2_Girl_id2	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_490	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_528	 	 Boy_id3_Girl_id3	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id4_Girl_id4	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id4_Girl_id4	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id4_Girl_id4	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id8_Girl_id5	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id5_Girl_id6	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_490	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_528	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_242	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_224	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_755	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_409	 	 Boy_id14_Girl_id7	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id7_Girl_id8	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id6_Girl_id9	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id9_Girl_id10	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id10_Girl_id11	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_490	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_528	 	 Boy_id11_Girl_id12	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_490	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_528	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_242	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_224	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_755	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_409	 	 Boy_id12_Girl_id14	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id13_Girl_id16	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_757	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_910	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_510	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_869	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_645	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_920	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_71	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_171	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_914	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_349	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_827	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_537	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_852	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
Distribution of Gift	 	gift_id_447	 	 Boy_id16_Girl_id17	 	2017-04-09.22:29:38
