Distribution of Gift	 	gift_id_78	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_490	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_235	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_493	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_299	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_355	 	 Boy_id23_Girl_id6	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_491	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_116	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_608	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_403	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_597	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_440	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_215	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_315	 	 Boy_id13_Girl_id3	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_491	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_116	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_608	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_403	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_597	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_440	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_215	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_315	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_533	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_616	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_605	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_288	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_68	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_162	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_78	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_490	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_235	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_493	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_299	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_355	 	 Boy_id20_Girl_id5	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_491	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_116	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_608	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_403	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_597	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_440	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_215	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_315	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_533	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_616	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_605	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_288	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_68	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_162	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_78	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_490	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_235	 	 Boy_id9_Girl_id16	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_491	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_116	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_608	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_403	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_597	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_440	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_215	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_315	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_533	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_616	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_605	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_288	 	 Boy_id7_Girl_id4	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_491	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_116	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_608	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_403	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_597	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_440	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_215	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_315	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_533	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_616	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_605	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_288	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_68	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_162	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_78	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_490	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
Distribution of Gift	 	gift_id_235	 	 Boy_id8_Girl_id18	 	2017-04-09.22:30:28
